Player,AV,Age,Pos,-9999
Cedric Peerman,1,28,RB,PeerCe00
Cedric Peerman,0,29,RB,PeerCe00
Paul Perkins,4,22,RB,PerkPa00
Paul Perkins,1,23,RB,PerkPa00
Chris Perry,6,24,RB,PerrCh00
Chris Perry,2,27,RB,PerrCh00
Adrian Peterson,1,23,RB,PeteAd00
Adrian Peterson,0,25,RB,PeteAd00
Adrian Peterson,3,26,RB,PeteAd00
Adrian Peterson,1,27,RB,PeteAd00
Adrian Peterson,6,28,RB,PeteAd00
Adrian Peterson,1,29,RB,PeteAd00
Adrian Peterson,0,30,RB,PeteAd00
Adrian Peterson,12,22,RB,PeteAd01
Adrian Peterson,13,23,RB,PeteAd01
Adrian Peterson,16,24,RB,PeteAd01
Adrian Peterson,11,25,RB,PeteAd01
Adrian Peterson,8,26,RB,PeteAd01
Adrian Peterson,19,27,RB,PeteAd01
Adrian Peterson,11,28,RB,PeteAd01
Adrian Peterson,14,30,RB,PeteAd01
Adrian Peterson,4,32,RB,PeteAd01
Adrian Peterson,7,33,RB,PeteAd01
Adrian Peterson,6,34,RB,PeteAd01
Adrian Peterson,5,35,RB,PeteAd01
Bernard Pierce,4,21,RB,PierBe00
Bernard Pierce,3,22,RB,PierBe00
Bernard Pierce,3,23,RB,PierBe00
Artose Pinner,2,26,RB,PinnAr00
Artose Pinner,4,27,RB,PinnAr00
Artose Pinner,1,28,RB,PinnAr00
Andrew Pinnock,0,23,FB,PinnAn00
Andrew Pinnock,0,25,FB,PinnAn00
Andrew Pinnock,0,27,FB,PinnAn00
Antonio Pittman,1,22,RB,PittAn00
Antonio Pittman,2,23,FB,PittAn00
Clinton Portis,15,21,RB,PortCl00
Clinton Portis,16,22,RB,PortCl00
Clinton Portis,8,23,RB,PortCl00
Clinton Portis,12,24,RB,PortCl00
Clinton Portis,5,25,RB,PortCl00
Clinton Portis,11,26,RB,PortCl00
Clinton Portis,11,27,RB,PortCl00
Clinton Portis,4,28,RB,PortCl00
Bilal Powell,3,24,RB,PoweBi00
Bilal Powell,5,25,RB,PoweBi00
Bilal Powell,1,26,RB,PoweBi00
Bilal Powell,5,27,RB,PoweBi00
Bilal Powell,6,28,RB,PoweBi00
Bilal Powell,6,29,RB,PoweBi00
Bilal Powell,1,31,RB,PoweBi00
Jay Prosch,0,22,RB,ProsJa00
Jay Prosch,0,23,RB,ProsJa00
Jay Prosch,0,24,RB,ProsJa00
Jay Prosch,0,25,FB,ProsJa00
C.J. Prosise,1,25,RB,ProsC.00
C.J. Prosise,0,26,RB,ProsC.00
Chris Rainey,1,24,RB,RainCh00
Joseph Randle,2,22,RB,RandJo01
Joseph Randle,3,23,RB,RandJo01
Ray Rice,6,21,RB,RiceRa00
Ray Rice,18,22,RB,RiceRa00
Ray Rice,13,23,RB,RiceRa00
Ray Rice,16,24,RB,RiceRa00
Ray Rice,13,25,RB,RiceRa00
Ray Rice,3,26,RB,RiceRa00
Daryl Richardson,4,22,RB,RichDa00
Daryl Richardson,3,23,RB,RichDa00
Trent Richardson,6,22,RB,RichTr00
Trent Richardson,7,23,RB,RichTr00
Trent Richardson,5,24,RB,RichTr00
Theo Riddick,0,22,RB,RiddTh00
Theo Riddick,3,23,RB,RiddTh00
Theo Riddick,7,24,RB,RiddTh00
Theo Riddick,6,25,RB,RiddTh00
Theo Riddick,6,26,RB,RiddTh00
Theo Riddick,4,27,RB,RiddTh00
Stevan Ridley,4,22,RB,RidlSt00
Stevan Ridley,11,23,RB,RidlSt00
Stevan Ridley,6,24,RB,RidlSt00
Stevan Ridley,1,26,RB,RidlSt00
Stevan Ridley,1,29,RB,RidlSt00
Javon Ringer,2,23,RB,RingJa00
Javon Ringer,3,24,RB,RingJa00
Aaron Ripkowski,0,23,RB,RipkAa00
Aaron Ripkowski,2,24,RB,RipkAa00
Aaron Ripkowski,0,25,RB,RipkAa00
Denard Robinson,4,24,RB,RobiDe00
Michael Robinson,2,29,FB,RobiMi00
Patrick Robinson,3,27,RB,RobiPa99
Jacquizz Rodgers,3,21,RB,RodgJa00
Jacquizz Rodgers,7,22,RB,RodgJa00
Jacquizz Rodgers,5,23,RB,RodgJa00
Jacquizz Rodgers,3,24,RB,RodgJa00
Jacquizz Rodgers,4,26,RB,RodgJa00
Jacquizz Rodgers,2,27,RB,RodgJa00
Jacquizz Rodgers,3,28,RB,RodgJa00
Larry Rountree,1,22,RB,RounLa00
Evan Royster,2,25,RB,RoysEv00
Evan Royster,0,26,RB,RoysEv00
Jaylen Samuels,3,22,RB,SamuJa00
Jaylen Samuels,3,23,RB,SamuJa00
Jaylen Samuels,1,24,RB,SamuJa00
Bishop Sankey,4,22,RB,SankBi00
Bishop Sankey,2,23,RB,SankBi00
Jordan Scarlett,0,23,RB,ScarJo00
Owen Schmitt,0,23,RB,SchmOw00
Owen Schmitt,0,24,RB,SchmOw00
Owen Schmitt,1,25,FB,SchmOw00
Owen Schmitt,0,26,FB,SchmOw00
Owen Schmitt,0,27,RB,SchmOw00
Josh Scobey,1,24,RB,ScobJo00
Josh Scobey,2,25,RB,ScobJo00
Josh Scobey,0,26,RB,ScobJo00
Josh Scobey,0,27,RB,ScobJo00
Bernard Scott,4,25,RB,ScotBe00
Bernard Scott,2,26,RB,ScotBe00
Bernard Scott,3,27,RB,ScotBe00
Da'Rel Scott,0,23,RB,ScotDa01
Adam Shaheen,1,23,FB,ShahAd00
Eric Shelton,0,23,RB,ShelEr00
Anthony Sherman,1,23,FB,SherAn00
Anthony Sherman,0,24,RB,SherAn00
Anthony Sherman,1,25,RB,SherAn00
Anthony Sherman,1,26,RB,SherAn00
Anthony Sherman,0,27,RB,SherAn00
Anthony Sherman,0,28,RB,SherAn00
Anthony Sherman,1,29,RB,SherAn00
Anthony Sherman,1,30,RB,SherAn00
Anthony Sherman,0,31,RB,SherAn00
Anthony Sherman,0,32,RB,SherAn00
Charles Sims,2,24,RB,SimsCh00
Charles Sims,8,25,RB,SimsCh00
Charles Sims,2,27,RB,SimsCh00
Steve Slaton,13,22,RB,SlatSt00
Steve Slaton,7,23,RB,SlatSt00
Steve Slaton,1,24,RB,SlatSt00
Wendell Smallwood,3,22,RB,SmalWe00
Wendell Smallwood,2,23,RB,SmalWe00
Wendell Smallwood,4,24,RB,SmalWe00
Wendell Smallwood,1,25,RB,SmalWe00
Ito Smith,3,23,RB,SmitIt00
Ito Smith,2,25,RB,SmitIt00
Kevin Smith,8,22,RB,SmitKe02
Kevin Smith,5,23,RB,SmitKe02
Kevin Smith,1,26,RB,SmitKe02
Kolby Smith,3,23,FB,SmitKo00
Musa Smith,0,21,RB,SmitMu00
Musa Smith,1,22,RB,SmitMu00
Musa Smith,2,24,RB,SmitMu00
Musa Smith,3,25,RB,SmitMu00
Onterrio Smith,6,23,RB,SmitOn00
Onterrio Smith,8,24,RB,SmitOn00
Benny Snell Jr.,3,21,RB,SnelBe00
Benny Snell Jr.,3,22,RB,SnelBe00
Benny Snell Jr.,1,23,RB,SnelBe00
Benny Snell Jr.,1,24,RB,SnelBe00
Jason Snelling,1,25,RB,SnelJa00
Jason Snelling,7,26,RB,SnelJa00
Jason Snelling,6,27,RB,SnelJa00
Jason Snelling,3,28,RB,SnelJa00
Jason Snelling,3,29,RB,SnelJa00
Jason Snelling,3,30,RB,SnelJa00
C.J. Spiller,4,23,RB,SpilC.00
C.J. Spiller,6,24,RB,SpilC.00
C.J. Spiller,13,25,RB,SpilC.00
C.J. Spiller,7,26,RB,SpilC.00
C.J. Spiller,4,27,RB,SpilC.00
C.J. Spiller,3,28,RB,SpilC.00
Darren Sproles,1,22,RB,SproDa00
Darren Sproles,4,24,RB,SproDa00
Darren Sproles,8,25,RB,SproDa00
Darren Sproles,10,26,RB,SproDa00
Darren Sproles,7,27,RB,SproDa00
Darren Sproles,12,28,RB,SproDa00
Darren Sproles,7,29,RB,SproDa00
Darren Sproles,7,30,RB,SproDa00
Darren Sproles,6,31,RB,SproDa00
Darren Sproles,6,32,RB,SproDa00
Darren Sproles,6,33,RB,SproDa00
Zac Stacy,7,22,RB,StacZa00
Zac Stacy,3,23,RB,StacZa00
Zac Stacy,1,24,RB,StacZa00
James Starks,8,25,RB,StarJa00
James Starks,4,27,RB,StarJa00
James Starks,5,28,RB,StarJa00
James Starks,7,29,RB,StarJa00
James Starks,2,30,RB,StarJa00
LaRod Stephens-Howling,2,22,RB,StepLa00
LaRod Stephens-Howling,3,23,RB,StepLa00
LaRod Stephens-Howling,3,24,RB,StepLa00
LaRod Stephens-Howling,2,25,RB,StepLa00
Jonathan Stewart,6,21,RB,StewJo00
Jonathan Stewart,9,22,RB,StewJo00
Jonathan Stewart,4,23,RB,StewJo00
Jonathan Stewart,9,24,RB,StewJo00
Jonathan Stewart,3,25,RB,StewJo00
Jonathan Stewart,6,27,RB,StewJo00
Jonathan Stewart,9,28,RB,StewJo00
Jonathan Stewart,5,29,RB,StewJo00
Jonathan Stewart,5,30,RB,StewJo00
Luke Stocker,1,23,FB,StocLu00
Luke Stocker,0,26,RB,StocLu00
Lee Suggs,6,24,RB,SuggLe00
Lee Suggs,0,25,RB,SuggLe00
Frank Summers,1,28,RB,SummFr00
Frank Summers,0,29,RB,SummFr00
Lorenzo Taliaferro,3,23,RB,TaliLo00
Thomas Tapeh,1,26,FB,TapeTh00
Thomas Tapeh,1,27,FB,TapeTh00
Ben Tate,7,23,RB,TateBe00
Ben Tate,2,24,RB,TateBe00
Ben Tate,4,25,RB,TateBe00
Ben Tate,2,26,RB,TateBe00
Chester Taylor,2,23,RB,TaylCh01
Chester Taylor,3,24,RB,TaylCh01
Chester Taylor,6,25,RB,TaylCh01
Chester Taylor,5,26,RB,TaylCh01
Chester Taylor,8,27,RB,TaylCh01
Chester Taylor,8,28,RB,TaylCh01
Chester Taylor,6,29,RB,TaylCh01
Chester Taylor,7,30,RB,TaylCh01
Chester Taylor,3,31,RB,TaylCh01
Chester Taylor,1,32,RB,TaylCh01
Stepfan Taylor,1,22,RB,TaylSt00
Stepfan Taylor,2,23,RB,TaylSt00
Stepfan Taylor,0,24,RB,TaylSt00
Stepfan Taylor,0,25,RB,TaylSt00
Daniel Thomas,4,24,RB,ThomDa03
Daniel Thomas,3,25,RB,ThomDa03
Daniel Thomas,3,26,RB,ThomDa03
Daniel Thomas,2,27,RB,ThomDa03
De'Anthony Thomas,3,21,RB,ThomDe05
De'Anthony Thomas,2,22,RB,ThomDe05
De'Anthony Thomas,1,23,RB,ThomDe05
De'Anthony Thomas,1,24,RB,ThomDe05
De'Anthony Thomas,0,26,RB,ThomDe05
Chris Thompson,3,25,RB,ThomCh03
Chris Thompson,5,26,RB,ThomCh03
Chris Thompson,6,27,RB,ThomCh03
Chris Thompson,3,28,RB,ThomCh03
Chris Thompson,4,29,RB,ThomCh03
Chris Thompson,1,30,RB,ThomCh03
Darwin Thompson,1,22,RB,ThomDa06
Darwin Thompson,1,23,RB,ThomDa06
Jordan Todman,2,23,RB,TodmJo00
Jordan Todman,2,24,RB,TodmJo00
Jordan Todman,0,25,RB,TodmJo00
Jordan Todman,1,26,RB,TodmJo00
Jordan Todman,0,27,RB,TodmJo00
LaBrandon Toefield,2,23,RB,ToefLa00
LaBrandon Toefield,2,24,RB,ToefLa00
LaBrandon Toefield,1,25,RB,ToefLa00
Ryan Torain,4,24,RB,ToraRy00
Ryan Torain,1,25,RB,ToraRy00
Robert Turbin,5,23,RB,TurbRo00
Robert Turbin,3,24,RB,TurbRo00
Robert Turbin,4,25,RB,TurbRo00
Robert Turbin,1,26,RB,TurbRo00
Robert Turbin,3,27,RB,TurbRo00
Michael Turner,1,22,RB,TurnMi00
Michael Turner,3,23,RB,TurnMi00
Michael Turner,6,24,RB,TurnMi00
Michael Turner,3,25,RB,TurnMi00
Michael Turner,13,26,RB,TurnMi00
Michael Turner,7,27,RB,TurnMi00
Michael Turner,13,28,RB,TurnMi00
Michael Turner,11,29,RB,TurnMi00
Michael Turner,6,30,RB,TurnMi00
Shane Vereen,4,23,RB,VereSh00
Shane Vereen,5,24,RB,VereSh00
Shane Vereen,8,25,RB,VereSh00
Shane Vereen,6,26,RB,VereSh00
Shane Vereen,2,28,RB,VereSh00
Lawrence Vickers,0,23,FB,VickLa00
Lawrence Vickers,1,24,FB,VickLa00
Lawrence Vickers,1,25,FB,VickLa00
Lawrence Vickers,0,26,FB,VickLa00
Lawrence Vickers,0,27,FB,VickLa00
Lawrence Vickers,0,28,FB,VickLa00
Lawrence Vickers,1,29,FB,VickLa00
Danny Vitale,0,23,RB,VitaDa00
Danny Vitale,0,24,FB,VitaDa00
Danny Vitale,1,26,RB,VitaDa00
Delanie Walker,2,25,FB,WalkHu00
Delanie Walker,2,27,FB,WalkHu00
Mark Walton,1,21,RB,WaltMa00
Derrick Ward,1,25,RB,WardDe01
Derrick Ward,0,26,RB,WardDe01
Derrick Ward,6,27,RB,WardDe01
Derrick Ward,12,28,RB,WardDe01
Derrick Ward,3,29,RB,WardDe01
Derrick Ward,3,30,RB,WardDe01
Derrick Ward,1,31,RB,WardDe01
Jeremy Ware,1,24,FB,WareJe99
Spencer Ware,3,24,RB,WareSp00
Spencer Ware,10,25,RB,WareSp00
Spencer Ware,4,27,RB,WareSp00
DeAndre Washington,4,23,RB,WashDe00
DeAndre Washington,3,24,RB,WashDe00
DeAndre Washington,1,25,RB,WashDe00
DeAndre Washington,4,26,RB,WashDe00
Leon Washington,7,24,RB,WashLe00
Leon Washington,7,25,RB,WashLe00
Leon Washington,8,26,RB,WashLe00
Leon Washington,4,28,RB,WashLe00
Leon Washington,2,29,RB,WashLe00
Leon Washington,2,30,RB,WashLe00
Leon Washington,1,32,RB,WashLe00
Derek Watt,1,24,RB,WattDe00
Derek Watt,0,25,RB,WattDe00
Derek Watt,0,26,FB,WattDe00
Derek Watt,0,27,RB,WattDe00
Derek Watt,0,28,RB,WattDe00
Derek Watt,0,29,RB,WattDe00
Derek Watt,0,30,FB,WattDe00
Beanie Wells,6,21,RB,WellCh00
Beanie Wells,2,22,RB,WellCh00
Beanie Wells,6,23,RB,WellCh00
Beanie Wells,1,24,RB,WellCh00
Jonathan Wells,3,23,RB,WellJo00
Jonathan Wells,0,24,RB,WellJo00
Jonathan Wells,3,25,RB,WellJo00
Jonathan Wells,5,26,RB,WellJo00
Terrance West,3,23,RB,WestTe00
Terrance West,1,24,RB,WestTe00
Terrance West,6,25,RB,WestTe00
Brian Westbrook,2,23,RB,WestBr00
Brian Westbrook,11,24,RB,WestBr00
Brian Westbrook,13,25,RB,WestBr00
Brian Westbrook,8,26,RB,WestBr00
Brian Westbrook,15,27,RB,WestBr00
Brian Westbrook,15,28,RB,WestBr00
Brian Westbrook,9,29,RB,WestBr00
Brian Westbrook,4,30,RB,WestBr00
Brian Westbrook,3,31,RB,WestBr00
James White,5,23,RB,WhitJa02
James White,7,24,RB,WhitJa02
James White,7,25,RB,WhitJa02
James White,10,26,RB,WhitJa02
James White,7,27,RB,WhitJa02
James White,4,28,RB,WhitJa02
Johnny White,0,23,RB,WhitJo01
LenDale White,2,22,RB,WhitLe01
LenDale White,7,23,RB,WhitLe01
LenDale White,4,24,RB,WhitLe01
LenDale White,2,25,RB,WhitLe01
Jordan Wilkins,3,24,RB,WilkJo01
Jordan Wilkins,2,25,RB,WilkJo01
Jordan Wilkins,3,26,RB,WilkJo01
Andre Williams,4,22,RB,WillAn00
Andre Williams,2,23,RB,WillAn00
Andre Williams,0,25,RB,WillAn00
Cadillac Williams,9,23,RB,WillCa02
Cadillac Williams,5,24,RB,WillCa02
Cadillac Williams,5,27,RB,WillCa02
Cadillac Williams,6,28,RB,WillCa02
Cadillac Williams,2,29,RB,WillCa02
DeAngelo Williams,5,23,RB,WillDe02
DeAngelo Williams,6,24,RB,WillDe02
DeAngelo Williams,13,25,RB,WillDe02
DeAngelo Williams,10,26,RB,WillDe02
DeAngelo Williams,7,28,RB,WillDe02
DeAngelo Williams,6,29,RB,WillDe02
DeAngelo Williams,10,30,RB,WillDe02
DeAngelo Williams,9,32,RB,WillDe02
DeAngelo Williams,3,33,RB,WillDe02
Domanick Williams,10,23,RB,DaviDo01
Domanick Williams,13,24,RB,DaviDo01
Domanick Williams,12,25,RB,DaviDo01
Karlos Williams,4,22,RB,WillKa01
Kerwynn Williams,1,25,RB,WillKe05
Kerwynn Williams,3,26,RB,WillKe05
Brandon Wilson,0,23,RB,WilsBr01
Brandon Wilson,1,24,RB,WilsBr01
Brandon Wilson,2,25,RB,WilsBr01
Brandon Wilson,2,26,RB,WilsBr01
Brandon Wilson,1,27,RB,WilsBr01
David Wilson,4,21,RB,WilsDa01
Kris Wilson,1,25,FB,WilsKr00
Kris Wilson,1,26,FB,WilsKr00
Garrett Wolfe,1,23,RB,WolfGa00
Garrett Wolfe,0,24,RB,WolfGa00
Garrett Wolfe,1,25,RB,WolfGa00
Garrett Wolfe,0,26,RB,WolfGa00
Dwayne Wright,1,24,RB,WrigDw01
T.J. Yeldon,7,22,RB,YeldT.00
T.J. Yeldon,5,23,RB,YeldT.00
T.J. Yeldon,3,24,RB,YeldT.00
T.J. Yeldon,5,25,RB,YeldT.00
