Player,AV,Age,Pos,-9999
Levine Toilolo,1,26,TE,ToilLe00
Levine Toilolo,2,27,TE,ToilLe00
Ben Troupe,3,22,TE,TrouBe00
Ben Troupe,4,23,TE,TrouBe00
Ben Troupe,1,24,TE,TrouBe00
Clive Walford,3,24,TE,WalfCl00
Clive Walford,3,25,TE,WalfCl00
Clive Walford,1,26,TE,WalfCl00
Aaron Walker,1,23,TE,WalkAa00
Aaron Walker,1,24,TE,WalkAa00
Aaron Walker,1,26,TE,WalkAa00
Delanie Walker,1,23,TE,WalkHu00
Delanie Walker,3,26,TE,WalkHu00
Delanie Walker,5,29,TE,WalkHu00
Delanie Walker,6,30,TE,WalkHu00
Delanie Walker,8,31,TE,WalkHu00
Delanie Walker,7,32,TE,WalkHu00
Delanie Walker,7,33,TE,WalkHu00
Ben Watson,4,25,TE,WatsBe00
Ben Watson,7,26,TE,WatsBe00
Ben Watson,5,27,TE,WatsBe00
Ben Watson,2,28,TE,WatsBe00
Ben Watson,4,29,TE,WatsBe00
Ben Watson,5,30,TE,WatsBe00
Ben Watson,2,31,TE,WatsBe00
Ben Watson,3,32,TE,WatsBe00
Ben Watson,2,33,TE,WatsBe00
Ben Watson,1,34,TE,WatsBe00
Ben Watson,7,35,TE,WatsBe00
Ben Watson,5,37,TE,WatsBe00
Ben Watson,4,38,TE,WatsBe00
Ben Watson,1,39,TE,WatsBe00
Ernest Wilford,1,30,TE,WilfEr00
D.J. Williams,1,23,TE,WillD.00
D.J. Williams,2,24,TE,WillD.00
D.J. Williams,1,25,TE,WillD.00
Maxx Williams,2,21,TE,WillMa04
Maxx Williams,1,23,TE,WillMa04
Maxx Williams,1,24,TE,WillMa04
Maxx Williams,2,25,TE,WillMa04
Maxx Williams,1,26,TE,WillMa04
Luke Willson,3,23,TE,WillLu00
Luke Willson,4,24,TE,WillLu00
Luke Willson,2,25,TE,WillLu00
Luke Willson,1,26,TE,WillLu00
Luke Willson,1,27,TE,WillLu00
Luke Willson,1,28,TE,WillLu00
Luke Willson,1,29,TE,WillLu00
Kris Wilson,1,29,TE,WilsKr00
Kellen Winslow,6,23,TE,WinsKe01
Kellen Winslow,11,24,TE,WinsKe01
Kellen Winslow,3,25,TE,WinsKe01
Kellen Winslow,6,26,TE,WinsKe01
Kellen Winslow,7,27,TE,WinsKe01
Kellen Winslow,6,28,TE,WinsKe01
Kellen Winslow,3,30,TE,WinsKe01
Jason Witten,2,21,TE,WittJa00
Jason Witten,8,22,TE,WittJa00
Jason Witten,7,23,TE,WittJa00
Jason Witten,8,24,TE,WittJa00
Jason Witten,12,25,TE,WittJa00
Jason Witten,8,26,TE,WittJa00
Jason Witten,9,27,TE,WittJa00
Jason Witten,9,28,TE,WittJa00
Jason Witten,8,29,TE,WittJa00
Jason Witten,8,30,TE,WittJa00
Jason Witten,8,31,TE,WittJa00
Jason Witten,7,32,TE,WittJa00
Jason Witten,4,33,TE,WittJa00
Jason Witten,7,34,TE,WittJa00
Jason Witten,6,35,TE,WittJa00
Jason Witten,4,37,TE,WittJa00
Jason Witten,1,38,TE,WittJa00
George Wrighster,1,22,TE,WrigGe00
George Wrighster,1,24,TE,WrigGe00
George Wrighster,4,25,TE,WrigGe00
George Wrighster,2,26,TE,WrigGe00
