Player,AV,Age,Pos,-9999
Gerald Sensabaugh,5,27,SS,SensGe20
Gerald Sensabaugh,6,28,FS,SensGe20
Gerald Sensabaugh,5,29,FS,SensGe20
Ko Simpson,6,23,FS,SimpKo20
Ko Simpson,4,25,FS,SimpKo20
Ko Simpson,2,26,SS,SimpKo20
Anthony Smith,5,24,FS,SmitAn21
Eric Smith,3,25,SS,SmitEr22
Eric Smith,3,27,FS,SmitEr22
Eric Smith,6,28,FS,SmitEr22
Reggie Smith,3,24,SS,SmitRe99
Amari Spievey,3,22,SS,SpieAm99
Amari Spievey,7,23,SS,SpieAm99
Daimion Stafford,3,25,S,StafDa00
Craig Steltz,2,25,SS,StelCr99
Donald Strickland,4,23,FS,StriDo20
D.J. Swearinger,4,22,SS,SweaDJ00
D.J. Swearinger,5,23,SS,SweaDJ00
D.J. Swearinger,7,26,FS,SweaDJ00
D.J. Swearinger,6,27,FS,SweaDJ00
Keith Tandy,2,24,FS,TandKe00
Keith Tandy,3,27,SS,TandKe00
Jaquiski Tartt,3,23,SS,TartJa00
Jaquiski Tartt,3,24,FS,TartJa00
Jaquiski Tartt,3,25,SS,TartJa00
Jaquiski Tartt,3,26,SS,TartJa00
Jaquiski Tartt,4,27,SS,TartJa00
Jaquiski Tartt,5,29,SS,TartJa00
Sean Taylor,8,21,FS,TaylSe20
Sean Taylor,8,22,FS,TaylSe20
Sean Taylor,8,23,FS,TaylSe20
Sean Taylor,10,24,FS,TaylSe20
Earl Thomas,7,21,FS,ThomEa99
Earl Thomas,12,22,FS,ThomEa99
Earl Thomas,15,23,FS,ThomEa99
Earl Thomas,16,24,FS,ThomEa99
Earl Thomas,14,25,FS,ThomEa99
Earl Thomas,10,26,FS,ThomEa99
Earl Thomas,5,27,FS,ThomEa99
Earl Thomas,9,28,FS,ThomEa99
Earl Thomas,8,30,SS/FS,ThomEa99
Darian Thompson,6,24,FS,ThomDa05
Darian Thompson,3,27,SS,ThomDa05
Deionte Thompson,2,23,FS,ThomDe06
Lamont Thompson,5,26,FS,ThomLa21
Lamont Thompson,5,27,FS,ThomLa21
Lamont Thompson,6,28,FS,ThomLa21
Tedric Thompson,4,23,FS,ThomTe00
Walter Thurmond,7,28,SS,ThurWa99
Kenny Vaccaro,6,22,SS,VaccKe00
Kenny Vaccaro,5,23,SS,VaccKe00
Kenny Vaccaro,4,24,SS,VaccKe00
Kenny Vaccaro,4,25,SS,VaccKe00
Kenny Vaccaro,5,26,SS,VaccKe00
Kenny Vaccaro,6,27,SS,VaccKe00
Kenny Vaccaro,6,28,SS,VaccKe00
Kenny Vaccaro,4,29,SS,VaccKe00
T.J. Ward,6,24,SS,WardT.99
T.J. Ward,4,25,FS,WardT.99
T.J. Ward,6,26,SS,WardT.99
T.J. Ward,11,27,SS,WardT.99
T.J. Ward,7,28,SS,WardT.99
T.J. Ward,5,29,SS,WardT.99
T.J. Ward,6,30,SS,WardT.99
Pat Watkins,4,24,FS,WatkPa20
Lardarius Webb,7,31,FS,WebbLa99
Eric Weddle,7,23,FS,WeddEr99
Eric Weddle,6,24,FS,WeddEr99
Eric Weddle,12,25,FS,WeddEr99
Eric Weddle,13,26,FS,WeddEr99
Eric Weddle,12,27,FS,WeddEr99
Eric Weddle,10,28,FS,WeddEr99
Eric Weddle,13,29,FS,WeddEr99
Eric Weddle,5,30,FS,WeddEr99
Eric Weddle,10,31,SS,WeddEr99
Eric Weddle,10,32,FS,WeddEr99
Eric Weddle,9,33,FS,WeddEr99
Eric Weddle,7,34,FS,WeddEr99
Marvin White,4,25,FS,WhitMa99
Marvin White,2,26,SS,WhitMa99
Donte Whitner,6,21,SS,WhitDo20
Donte Whitner,5,22,SS,WhitDo20
Donte Whitner,5,23,SS,WhitDo20
Donte Whitner,4,24,SS/FS,WhitDo20
Donte Whitner,5,25,SS,WhitDo20
Donte Whitner,6,26,SS,WhitDo20
Donte Whitner,6,27,SS,WhitDo20
Donte Whitner,6,28,SS,WhitDo20
Donte Whitner,9,29,SS,WhitDo20
Donte Whitner,4,30,SS,WhitDo20
Donte Whitner,3,31,SS,WhitDo20
J.J. Wilcox,2,22,SS,WilcJ.00
J.J. Wilcox,7,23,FS,WilcJ.00
Aaron Williams,5,23,SS,WillAa00
Aaron Williams,5,24,FS,WillAa00
Madieu Williams,7,23,FS,WillMa20
Madieu Williams,6,25,FS,WillMa20
Madieu Williams,5,26,FS,WillMa20
Madieu Williams,3,27,FS,WillMa20
Madieu Williams,5,28,FS,WillMa20
Madieu Williams,5,29,FS,WillMa20
Madieu Williams,5,31,FS,WillMa20
Roy Williams,10,22,FS,WillRo03
Roy Williams,15,23,FS,WillRo03
Roy Williams,8,24,FS,WillRo03
Roy Williams,11,25,SS,WillRo03
Roy Williams,9,26,SS,WillRo03
Roy Williams,7,27,SS,WillRo03
Roy Williams,5,30,SS,WillRo03
Shawn Williams,6,25,SS,WillSh02
Shawn Williams,5,26,SS,WillSh02
Shawn Williams,5,27,SS,WillSh02
Shawn Williams,5,28,SS,WillSh02
Tank Williams,6,22,SS,WillTa20
Tank Williams,6,23,SS,WillTa20
Tank Williams,3,24,SS,WillTa20
Tank Williams,5,25,SS,WillTa20
Khari Willis,3,23,SS,WillKh00
Khari Willis,5,24,SS,WillKh00
Khari Willis,4,25,SS,WillKh00
Eugene Wilson,6,23,FS,WilsEu20
Eugene Wilson,6,24,FS,WilsEu20
Eugene Wilson,6,25,FS,WilsEu20
Eugene Wilson,3,27,FS,WilsEu20
Eugene Wilson,4,28,FS,WilsEu20
Eugene Wilson,3,29,FS,WilsEu20
Eugene Wilson,4,30,FS,WilsEu20
Gibril Wilson,4,23,SS,WilsGi20
Gibril Wilson,7,24,SS,WilsGi20
Gibril Wilson,6,25,SS,WilsGi20
Gibril Wilson,6,26,FS,WilsGi20
Gibril Wilson,6,27,SS,WilsGi20
Gibril Wilson,5,28,SS,WilsGi20
Jimmy Wilson,4,28,DB/FS,WilsJi00
Jimmy Wilson,3,29,SS,WilsJi00
Tavon Wilson,5,26,SS,WilsTa00
Tavon Wilson,3,27,SS,WilsTa00
Tavon Wilson,4,29,SS,WilsTa00
Coy Wire,5,24,SS,WireCo20
Earl Wolff,3,24,FS,WolfEa00
Major Wright,5,23,SS,WrigMa99
Major Wright,7,24,SS,WrigMa99
Major Wright,5,25,SS,WrigMa99
Major Wright,2,26,FS,WrigMa99
Usama Young,5,26,FS,YounUs99
Usama Young,6,27,FS,YounUs99
Tom Zbikowski,2,25,FS,ZbikTo99
Tom Zbikowski,4,27,SS,ZbikTo99
